"","macrorregiao","mes_ano","nivel_atencao","categoria","fte_mensal","qtd_mensal"
"2753","Macrorregião Sudoeste",2012-06-01,"APS","Médico",23944,149.65
"2754","Macrorregião Sudoeste",2012-06-01,"Atenção Secundária","Enfermeiro",240,1.5
"2755","Macrorregião Sudoeste",2012-06-01,"Atenção Secundária","Médico",4556,28.475
"2756","Macrorregião Sudoeste",2012-07-01,"APS","Enfermeiro",22680,141.75
"2757","Macrorregião Sudoeste",2012-07-01,"APS","Médico",23960,149.75
"2758","Macrorregião Sudoeste",2012-07-01,"Atenção Secundária","Enfermeiro",240,1.5
"2759","Macrorregião Sudoeste",2012-07-01,"Atenção Secundária","Médico",4036,25.225
"2760","Macrorregião Sudoeste",2012-08-01,"APS","Enfermeiro",23000,143.75
"2761","Macrorregião Sudoeste",2012-08-01,"APS","Médico",23888,149.3
"2762","Macrorregião Sudoeste",2012-08-01,"Atenção Secundária","Enfermeiro",240,1.5
"2763","Macrorregião Sudoeste",2012-08-01,"Atenção Secundária","Médico",4008,25.05
"2764","Macrorregião Sudoeste",2012-09-01,"APS","Enfermeiro",23160,144.75
"2765","Macrorregião Sudoeste",2012-09-01,"APS","Médico",23848,149.05
"2766","Macrorregião Sudoeste",2012-09-01,"Atenção Secundária","Enfermeiro",240,1.5
"2767","Macrorregião Sudoeste",2012-09-01,"Atenção Secundária","Médico",4088,25.55
"2768","Macrorregião Sudoeste",2012-10-01,"APS","Enfermeiro",23320,145.75
"2769","Macrorregião Sudoeste",2012-10-01,"APS","Médico",24296,151.85
"2770","Macrorregião Sudoeste",2012-10-01,"Atenção Secundária","Enfermeiro",240,1.5
"2771","Macrorregião Sudoeste",2012-10-01,"Atenção Secundária","Médico",4100,25.625
"2772","Macrorregião Sudoeste",2012-11-01,"APS","Enfermeiro",23640,147.75
"2773","Macrorregião Sudoeste",2012-11-01,"APS","Médico",24456,152.85
"2774","Macrorregião Sudoeste",2012-11-01,"Atenção Secundária","Enfermeiro",240,1.5
"2775","Macrorregião Sudoeste",2012-11-01,"Atenção Secundária","Médico",4140,25.875
"2776","Macrorregião Sudoeste",2012-12-01,"APS","Enfermeiro",23960,149.75
"2777","Macrorregião Sudoeste",2012-12-01,"APS","Médico",24324,152.025
"2778","Macrorregião Sudoeste",2012-12-01,"Atenção Secundária","Enfermeiro",240,1.5
"2779","Macrorregião Sudoeste",2012-12-01,"Atenção Secundária","Médico",4108,25.675
"2780","Macrorregião Sudoeste",2013-01-01,"APS","Enfermeiro",24160,151
"2781","Macrorregião Sudoeste",2013-01-01,"APS","Médico",24320,152
"2782","Macrorregião Sudoeste",2013-01-01,"Atenção Secundária","Enfermeiro",240,1.5
"2783","Macrorregião Sudoeste",2013-01-01,"Atenção Secundária","Médico",3692,23.075
"2784","Macrorregião Sudoeste",2013-02-01,"APS","Enfermeiro",25840,161.5
"2785","Macrorregião Sudoeste",2013-02-01,"APS","Médico",25284,158.025
"2786","Macrorregião Sudoeste",2013-02-01,"Atenção Secundária","Enfermeiro",240,1.5
"2787","Macrorregião Sudoeste",2013-02-01,"Atenção Secundária","Médico",3884,24.275
"2788","Macrorregião Sudoeste",2013-03-01,"APS","Enfermeiro",25680,160.5
"2789","Macrorregião Sudoeste",2013-03-01,"APS","Médico",25452,159.075
"2790","Macrorregião Sudoeste",2013-03-01,"Atenção Secundária","Enfermeiro",160,1
"2791","Macrorregião Sudoeste",2013-03-01,"Atenção Secundária","Médico",4080,25.5
"2792","Macrorregião Sudoeste",2013-04-01,"APS","Enfermeiro",25760,161
"2793","Macrorregião Sudoeste",2013-04-01,"APS","Médico",25356,158.475
"2794","Macrorregião Sudoeste",2013-04-01,"Atenção Secundária","Enfermeiro",160,1
"2795","Macrorregião Sudoeste",2013-04-01,"Atenção Secundária","Médico",4376,27.35
"2796","Macrorregião Sudoeste",2013-05-01,"APS","Enfermeiro",25440,159
"2797","Macrorregião Sudoeste",2013-05-01,"APS","Médico",25936,162.1
"2798","Macrorregião Sudoeste",2013-05-01,"Atenção Secundária","Enfermeiro",160,1
"2799","Macrorregião Sudoeste",2013-05-01,"Atenção Secundária","Médico",4296,26.85
"2800","Macrorregião Sudoeste",2013-06-01,"APS","Enfermeiro",24480,153
"2801","Macrorregião Sudoeste",2013-06-01,"APS","Médico",25376,158.6
"2802","Macrorregião Sudoeste",2013-06-01,"Atenção Secundária","Enfermeiro",160,1
"2803","Macrorregião Sudoeste",2013-06-01,"Atenção Secundária","Médico",4288,26.8
"2804","Macrorregião Sudoeste",2013-07-01,"APS","Enfermeiro",23920,149.5
"2805","Macrorregião Sudoeste",2013-07-01,"APS","Médico",25292,158.075
"2806","Macrorregião Sudoeste",2013-07-01,"Atenção Secundária","Enfermeiro",160,1
"2807","Macrorregião Sudoeste",2013-07-01,"Atenção Secundária","Médico",4204,26.275
"2808","Macrorregião Sudoeste",2013-08-01,"APS","Enfermeiro",23920,149.5
"2809","Macrorregião Sudoeste",2013-08-01,"APS","Médico",25268,157.925
"2810","Macrorregião Sudoeste",2013-08-01,"Atenção Secundária","Enfermeiro",160,1
"2811","Macrorregião Sudoeste",2013-08-01,"Atenção Secundária","Médico",4284,26.775
"2812","Macrorregião Sudoeste",2013-09-01,"APS","Enfermeiro",23440,146.5
"2813","Macrorregião Sudoeste",2013-09-01,"APS","Médico",25184,157.4
"2814","Macrorregião Sudoeste",2013-09-01,"Atenção Secundária","Enfermeiro",160,1
"2815","Macrorregião Sudoeste",2013-09-01,"Atenção Secundária","Médico",4164,26.025
"2816","Macrorregião Sudoeste",2013-10-01,"APS","Enfermeiro",24080,150.5
"2817","Macrorregião Sudoeste",2013-10-01,"APS","Médico",25376,158.6
"2818","Macrorregião Sudoeste",2013-10-01,"Atenção Secundária","Enfermeiro",160,1
"2819","Macrorregião Sudoeste",2013-10-01,"Atenção Secundária","Médico",3984,24.9
"2820","Macrorregião Sudoeste",2013-11-01,"APS","Enfermeiro",24240,151.5
"2821","Macrorregião Sudoeste",2013-11-01,"APS","Médico",25312,158.2
"2822","Macrorregião Sudoeste",2013-11-01,"Atenção Secundária","Enfermeiro",160,1
"2823","Macrorregião Sudoeste",2013-11-01,"Atenção Secundária","Médico",3968,24.8
"2824","Macrorregião Sudoeste",2013-12-01,"APS","Enfermeiro",24080,150.5
"2825","Macrorregião Sudoeste",2013-12-01,"APS","Médico",25376,158.6
"2826","Macrorregião Sudoeste",2013-12-01,"Atenção Secundária","Enfermeiro",160,1
"2827","Macrorregião Sudoeste",2013-12-01,"Atenção Secundária","Médico",3968,24.8
"2828","Macrorregião Sudoeste",2014-01-01,"APS","Enfermeiro",24560,153.5
"2829","Macrorregião Sudoeste",2014-01-01,"APS","Médico",25648,160.3
"2830","Macrorregião Sudoeste",2014-01-01,"Atenção Secundária","Enfermeiro",160,1
"2831","Macrorregião Sudoeste",2014-01-01,"Atenção Secundária","Médico",4148,25.925
"2832","Macrorregião Sudoeste",2014-02-01,"APS","Enfermeiro",25000,156.25
"2833","Macrorregião Sudoeste",2014-02-01,"APS","Médico",25752,160.95
"2834","Macrorregião Sudoeste",2014-02-01,"Atenção Secundária","Enfermeiro",160,1
"2835","Macrorregião Sudoeste",2014-02-01,"Atenção Secundária","Médico",4248,26.55
"2836","Macrorregião Sudoeste",2014-03-01,"APS","Enfermeiro",25312,158.2
"2837","Macrorregião Sudoeste",2014-03-01,"APS","Médico",27148,169.675
"2838","Macrorregião Sudoeste",2014-03-01,"Atenção Secundária","Enfermeiro",160,1
"2839","Macrorregião Sudoeste",2014-03-01,"Atenção Secundária","Médico",4184,26.15
"2840","Macrorregião Sudoeste",2014-04-01,"APS","Enfermeiro",25312,158.2
"2841","Macrorregião Sudoeste",2014-04-01,"APS","Médico",27120,169.5
"2842","Macrorregião Sudoeste",2014-04-01,"Atenção Secundária","Enfermeiro",160,1
"2843","Macrorregião Sudoeste",2014-04-01,"Atenção Secundária","Médico",4292,26.825
"2844","Macrorregião Sudoeste",2014-05-01,"APS","Enfermeiro",26352,164.7
"2845","Macrorregião Sudoeste",2014-05-01,"APS","Médico",29756,185.975
"2846","Macrorregião Sudoeste",2014-05-01,"Atenção Secundária","Enfermeiro",160,1
"2847","Macrorregião Sudoeste",2014-05-01,"Atenção Secundária","Médico",4492,28.075
"2848","Macrorregião Sudoeste",2014-06-01,"APS","Enfermeiro",26744,167.15
"2849","Macrorregião Sudoeste",2014-06-01,"APS","Médico",29780,186.125
"2850","Macrorregião Sudoeste",2014-06-01,"Atenção Secundária","Enfermeiro",160,1
"2851","Macrorregião Sudoeste",2014-06-01,"Atenção Secundária","Médico",4440,27.75
"2852","Macrorregião Sudoeste",2014-07-01,"APS","Enfermeiro",27264,170.4
"2853","Macrorregião Sudoeste",2014-07-01,"APS","Médico",30588,191.175
"2854","Macrorregião Sudoeste",2014-07-01,"Atenção Secundária","Enfermeiro",160,1
"2855","Macrorregião Sudoeste",2014-07-01,"Atenção Secundária","Médico",4528,28.3
"2856","Macrorregião Sudoeste",2014-08-01,"APS","Enfermeiro",27504,171.9
"2857","Macrorregião Sudoeste",2014-08-01,"APS","Médico",30076,187.975
"2858","Macrorregião Sudoeste",2014-08-01,"Atenção Secundária","Enfermeiro",160,1
"2859","Macrorregião Sudoeste",2014-08-01,"Atenção Secundária","Médico",4540,28.375
"2860","Macrorregião Sudoeste",2014-09-01,"APS","Enfermeiro",28104,175.65
"2861","Macrorregião Sudoeste",2014-09-01,"APS","Médico",30020,187.625
"2862","Macrorregião Sudoeste",2014-09-01,"Atenção Secundária","Enfermeiro",160,1
"2863","Macrorregião Sudoeste",2014-09-01,"Atenção Secundária","Médico",4552,28.45
"2864","Macrorregião Sudoeste",2014-10-01,"APS","Enfermeiro",27944,174.65
"2865","Macrorregião Sudoeste",2014-10-01,"APS","Médico",30004,187.525
"2866","Macrorregião Sudoeste",2014-10-01,"Atenção Secundária","Enfermeiro",160,1
"2867","Macrorregião Sudoeste",2014-10-01,"Atenção Secundária","Médico",4300,26.875
"2868","Macrorregião Sudoeste",2014-11-01,"APS","Enfermeiro",27864,174.15
"2869","Macrorregião Sudoeste",2014-11-01,"APS","Médico",29656,185.35
"2870","Macrorregião Sudoeste",2014-11-01,"Atenção Secundária","Enfermeiro",160,1
"2871","Macrorregião Sudoeste",2014-11-01,"Atenção Secundária","Médico",4300,26.875
"2872","Macrorregião Sudoeste",2014-12-01,"APS","Enfermeiro",28184,176.15
"2873","Macrorregião Sudoeste",2014-12-01,"APS","Médico",29736,185.85
"2874","Macrorregião Sudoeste",2014-12-01,"Atenção Secundária","Enfermeiro",160,1
"2875","Macrorregião Sudoeste",2014-12-01,"Atenção Secundária","Médico",4476,27.975
"2876","Macrorregião Sudoeste",2015-01-01,"APS","Enfermeiro",28224,176.4
"2877","Macrorregião Sudoeste",2015-01-01,"APS","Médico",29536,184.6
"2878","Macrorregião Sudoeste",2015-01-01,"Atenção Secundária","Enfermeiro",160,1
"2879","Macrorregião Sudoeste",2015-01-01,"Atenção Secundária","Médico",4680,29.25
"2880","Macrorregião Sudoeste",2015-02-01,"APS","Enfermeiro",28144,175.9
"2881","Macrorregião Sudoeste",2015-02-01,"APS","Médico",30484,190.525
"2882","Macrorregião Sudoeste",2015-02-01,"Atenção Secundária","Enfermeiro",160,1
"2883","Macrorregião Sudoeste",2015-02-01,"Atenção Secundária","Médico",4552,28.45
"2884","Macrorregião Sudoeste",2015-03-01,"APS","Enfermeiro",28144,175.9
"2885","Macrorregião Sudoeste",2015-03-01,"APS","Médico",30812,192.575
"2886","Macrorregião Sudoeste",2015-03-01,"Atenção Secundária","Enfermeiro",160,1
"2887","Macrorregião Sudoeste",2015-03-01,"Atenção Secundária","Médico",4632,28.95
"2888","Macrorregião Sudoeste",2015-04-01,"APS","Enfermeiro",27984,174.9
"2889","Macrorregião Sudoeste",2015-04-01,"APS","Médico",30700,191.875
"2890","Macrorregião Sudoeste",2015-04-01,"Atenção Secundária","Enfermeiro",160,1
"2891","Macrorregião Sudoeste",2015-04-01,"Atenção Secundária","Médico",4480,28
"2892","Macrorregião Sudoeste",2015-05-01,"APS","Enfermeiro",28144,175.9
"2893","Macrorregião Sudoeste",2015-05-01,"APS","Médico",30040,187.75
"2894","Macrorregião Sudoeste",2015-05-01,"Atenção Secundária","Médico",4512,28.2
"2895","Macrorregião Sudoeste",2015-06-01,"APS","Enfermeiro",28424,177.65
"2896","Macrorregião Sudoeste",2015-06-01,"APS","Médico",30040,187.75
"2897","Macrorregião Sudoeste",2015-06-01,"Atenção Secundária","Médico",4664,29.15
"2898","Macrorregião Sudoeste",2015-07-01,"APS","Enfermeiro",29144,182.15
"2899","Macrorregião Sudoeste",2015-07-01,"APS","Médico",30400,190
"2900","Macrorregião Sudoeste",2015-07-01,"Atenção Secundária","Médico",4784,29.9
"2901","Macrorregião Sudoeste",2015-08-01,"APS","Enfermeiro",28704,179.4
"2902","Macrorregião Sudoeste",2015-08-01,"APS","Médico",30008,187.55
"2903","Macrorregião Sudoeste",2015-08-01,"Atenção Secundária","Médico",4832,30.2
"2904","Macrorregião Sudoeste",2015-09-01,"APS","Enfermeiro",28704,179.4
"2905","Macrorregião Sudoeste",2015-09-01,"APS","Médico",29736,185.85
"2906","Macrorregião Sudoeste",2015-09-01,"Atenção Secundária","Médico",4776,29.85
"2907","Macrorregião Sudoeste",2015-10-01,"APS","Enfermeiro",29208,182.55
"2908","Macrorregião Sudoeste",2015-10-01,"APS","Médico",29732,185.825
"2909","Macrorregião Sudoeste",2015-10-01,"Atenção Secundária","Médico",4760,29.75
"2910","Macrorregião Sudoeste",2015-11-01,"APS","Enfermeiro",29600,185
"2911","Macrorregião Sudoeste",2015-11-01,"APS","Médico",30168,188.55
"2912","Macrorregião Sudoeste",2015-11-01,"Atenção Secundária","Médico",4764,29.775
"2913","Macrorregião Sudoeste",2015-12-01,"APS","Enfermeiro",29600,185
"2914","Macrorregião Sudoeste",2015-12-01,"APS","Médico",29920,187
"2915","Macrorregião Sudoeste",2015-12-01,"Atenção Secundária","Médico",4860,30.375
"2916","Macrorregião Sudoeste",2016-01-01,"APS","Enfermeiro",29376,183.6
"2917","Macrorregião Sudoeste",2016-01-01,"APS","Médico",29932,187.075
"2918","Macrorregião Sudoeste",2016-01-01,"Atenção Secundária","Médico",4740,29.625
"2919","Macrorregião Sudoeste",2016-02-01,"APS","Enfermeiro",30456,190.35
"2920","Macrorregião Sudoeste",2016-02-01,"APS","Médico",29912,186.95
"2921","Macrorregião Sudoeste",2016-02-01,"Atenção Secundária","Enfermeiro",160,1
"2922","Macrorregião Sudoeste",2016-02-01,"Atenção Secundária","Médico",4980,31.125
"2923","Macrorregião Sudoeste",2016-03-01,"APS","Enfermeiro",31416,196.35
"2924","Macrorregião Sudoeste",2016-03-01,"APS","Médico",30540,190.875
"2925","Macrorregião Sudoeste",2016-03-01,"Atenção Secundária","Enfermeiro",160,1
"2926","Macrorregião Sudoeste",2016-03-01,"Atenção Secundária","Médico",4980,31.125
"2927","Macrorregião Sudoeste",2016-04-01,"APS","Enfermeiro",31200,195
"2928","Macrorregião Sudoeste",2016-04-01,"APS","Médico",30020,187.625
"2929","Macrorregião Sudoeste",2016-04-01,"Atenção Secundária","Enfermeiro",160,1
"2930","Macrorregião Sudoeste",2016-04-01,"Atenção Secundária","Médico",5060,31.625
"2931","Macrorregião Sudoeste",2016-05-01,"APS","Enfermeiro",32000,200
"2932","Macrorregião Sudoeste",2016-05-01,"APS","Médico",31868,199.175
"2933","Macrorregião Sudoeste",2016-05-01,"Atenção Secundária","Enfermeiro",160,1
"2934","Macrorregião Sudoeste",2016-05-01,"Atenção Secundária","Médico",5108,31.925
"2935","Macrorregião Sudoeste",2016-06-01,"APS","Enfermeiro",32240,201.5
"2936","Macrorregião Sudoeste",2016-06-01,"APS","Médico",31808,198.8
"2937","Macrorregião Sudoeste",2016-06-01,"Atenção Secundária","Enfermeiro",160,1
"2938","Macrorregião Sudoeste",2016-06-01,"Atenção Secundária","Médico",4900,30.625
"2939","Macrorregião Sudoeste",2016-07-01,"APS","Enfermeiro",32300,201.875
"2940","Macrorregião Sudoeste",2016-07-01,"APS","Médico",32296,201.85
"2941","Macrorregião Sudoeste",2016-07-01,"Atenção Secundária","Enfermeiro",160,1
"2942","Macrorregião Sudoeste",2016-07-01,"Atenção Secundária","Médico",4900,30.625
"2943","Macrorregião Sudoeste",2016-08-01,"APS","Enfermeiro",32456,202.85
"2944","Macrorregião Sudoeste",2016-08-01,"APS","Médico",32024,200.15
"2945","Macrorregião Sudoeste",2016-08-01,"Atenção Secundária","Enfermeiro",160,1
"2946","Macrorregião Sudoeste",2016-08-01,"Atenção Secundária","Médico",4900,30.625
"2947","Macrorregião Sudoeste",2016-09-01,"APS","Enfermeiro",32296,201.85
"2948","Macrorregião Sudoeste",2016-09-01,"APS","Médico",32936,205.85
"2949","Macrorregião Sudoeste",2016-09-01,"Atenção Secundária","Enfermeiro",160,1
"2950","Macrorregião Sudoeste",2016-09-01,"Atenção Secundária","Médico",5080,31.75
"2951","Macrorregião Sudoeste",2016-10-01,"APS","Enfermeiro",32296,201.85
"2952","Macrorregião Sudoeste",2016-10-01,"APS","Médico",33068,206.675
"2953","Macrorregião Sudoeste",2016-10-01,"Atenção Secundária","Enfermeiro",160,1
"2954","Macrorregião Sudoeste",2016-10-01,"Atenção Secundária","Médico",5000,31.25
"2955","Macrorregião Sudoeste",2016-11-01,"APS","Enfermeiro",32136,200.85
"2956","Macrorregião Sudoeste",2016-11-01,"APS","Médico",32648,204.05
"2957","Macrorregião Sudoeste",2016-11-01,"Atenção Secundária","Enfermeiro",160,1
"2958","Macrorregião Sudoeste",2016-11-01,"Atenção Secundária","Médico",5032,31.45
"2959","Macrorregião Sudoeste",2016-12-01,"APS","Enfermeiro",31656,197.85
"2960","Macrorregião Sudoeste",2016-12-01,"APS","Médico",31884,199.275
"2961","Macrorregião Sudoeste",2016-12-01,"Atenção Secundária","Enfermeiro",160,1
"2962","Macrorregião Sudoeste",2016-12-01,"Atenção Secundária","Médico",4984,31.15
"2963","Macrorregião Sudoeste",2017-01-01,"APS","Enfermeiro",31192,194.95
"2964","Macrorregião Sudoeste",2017-01-01,"APS","Médico",32956,205.975
"2965","Macrorregião Sudoeste",2017-01-01,"Atenção Secundária","Enfermeiro",160,1
"2966","Macrorregião Sudoeste",2017-01-01,"Atenção Secundária","Médico",5408,33.8
"2967","Macrorregião Sudoeste",2017-02-01,"APS","Enfermeiro",31352,195.95
"2968","Macrorregião Sudoeste",2017-02-01,"APS","Médico",32548,203.425
"2969","Macrorregião Sudoeste",2017-02-01,"Atenção Secundária","Enfermeiro",160,1
"2970","Macrorregião Sudoeste",2017-02-01,"Atenção Secundária","Médico",5620,35.125
"2971","Macrorregião Sudoeste",2017-03-01,"APS","Enfermeiro",31456,196.6
"2972","Macrorregião Sudoeste",2017-03-01,"APS","Médico",32364,202.275
"2973","Macrorregião Sudoeste",2017-03-01,"Atenção Secundária","Enfermeiro",80,0.5
"2974","Macrorregião Sudoeste",2017-03-01,"Atenção Secundária","Médico",5444,34.025
"2975","Macrorregião Sudoeste",2017-04-01,"APS","Enfermeiro",31688,198.05
"2976","Macrorregião Sudoeste",2017-04-01,"APS","Médico",32320,202
"2977","Macrorregião Sudoeste",2017-04-01,"Atenção Secundária","Enfermeiro",80,0.5
"2978","Macrorregião Sudoeste",2017-04-01,"Atenção Secundária","Médico",5708,35.675
"2979","Macrorregião Sudoeste",2017-05-01,"APS","Enfermeiro",31904,199.4
"2980","Macrorregião Sudoeste",2017-05-01,"APS","Médico",31696,198.1
"2981","Macrorregião Sudoeste",2017-05-01,"Atenção Secundária","Enfermeiro",80,0.5
"2982","Macrorregião Sudoeste",2017-05-01,"Atenção Secundária","Médico",5576,34.85
"2983","Macrorregião Sudoeste",2017-06-01,"APS","Enfermeiro",32464,202.9
"2984","Macrorregião Sudoeste",2017-06-01,"APS","Médico",31632,197.7
"2985","Macrorregião Sudoeste",2017-06-01,"Atenção Secundária","Enfermeiro",120,0.75
"2986","Macrorregião Sudoeste",2017-06-01,"Atenção Secundária","Médico",5716,35.725
"2987","Macrorregião Sudoeste",2017-07-01,"APS","Enfermeiro",32124,200.775
"2988","Macrorregião Sudoeste",2017-07-01,"APS","Médico",31180,194.875
"2989","Macrorregião Sudoeste",2017-07-01,"Atenção Secundária","Enfermeiro",200,1.25
"2990","Macrorregião Sudoeste",2017-07-01,"Atenção Secundária","Médico",5732,35.825
"2991","Macrorregião Sudoeste",2017-08-01,"APS","Enfermeiro",32284,201.775
