ano,mes,tipo_unidade,nivel_atencao,cbo,categoria,especialidade,FTE,quantidade
2014,07,POSTO DE SAUDE,APS,225250,Médico,Médico ginecologista e obstetra,160,19
2014,07,POSTO DE SAUDE,APS,2231F9,Médico,,64,2
2014,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225118,Médico,Médico nutrologista,12,1
2015,02,CLINICA/CENTRO DE ESPECIALIDADE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,775,62
2015,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225135,Médico,Médico dermatologista,270,17
2015,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223550,Enfermeiro,Enfermeiro psiquiátrico,40,3
2015,02,CONSULTORIO ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,106,10
2015,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,92,6
2015,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225115,Médico,Médico angiologista,20,1
2016,12,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,80,6
2016,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,89,6
2017,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225136,Médico,Médico reumatologista,5,1
2017,07,POSTO DE SAUDE,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,4000,100
2017,07,HOSPITAL GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,8758,735
2019,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225133,Médico,Médico psiquiatra,735,38
2019,05,POSTO DE SAUDE,APS,225124,Médico,Médico pediatra,115,11
2021,04,POSTO DE SAUDE,APS,225155,Médico,Médico endocrinologista e metabologista,20,1
2009,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223146,Médico,,470,28
2010,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223530,Enfermeiro,Enfermeiro do trabalho,70,2
2011,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223109,Médico,,12,1
2011,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223131,Médico,,11,2
2011,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223510,Enfermeiro,Enfermeiro auditor,6,1
2013,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223550,Enfermeiro,Enfermeiro psiquiátrico,40,1
2013,03,CENTRAL DE GESTAO EM SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,90,5
2013,11,POSTO DE SAUDE,APS,225255,Médico,Médico mastologista,4,1
2015,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,11682,381
2015,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225125,Médico,Médico clínico,8352,429
2015,01,PRONTO SOCORRO GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,141,9
2015,03,CONSULTORIO ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,106,10
2015,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225118,Médico,Médico nutrologista,12,1
2015,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223560,Enfermeiro,Enfermeiro sanitarista,160,4
2015,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225125,Médico,Médico clínico,8486,433
2015,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225148,Médico,Médico anatomopatologista,3,1
2016,03,POSTO DE SAUDE,APS,223505,Enfermeiro,Enfermeiro,1579,68
2016,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,12770,415
2016,03,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,223505,Enfermeiro,Enfermeiro,40,2
2016,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,89,6
2016,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225230,Médico,Médico cirurgião pediátrico,20,1
2018,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225180,Médico,Médico geriatra,27,2
2019,03,COOPERATIVA OU EMPRESA DE CESSAO DE TRABALHADORES NA SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,22,5
2020,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,58,5
2021,03,CENTRAL DE REGULACAO DO ACESSO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,40,3
2021,03,CONSULTORIO ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,303,26
2022,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223560,Enfermeiro,Enfermeiro sanitarista,60,2
2008,02,POSTO DE SAUDE,APS,2235C2,Enfermeiro,,184,12
2008,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223102,Médico,,40,2
2008,02,POSTO DE SAUDE,APS,223156,Médico,,60,3
2008,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223153,Médico,,173,11
2008,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,6996,244
2008,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223146,Médico,,537,32
2009,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223144,Médico,,207,15
2009,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223111,Médico,,10,1
2009,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,2235C2,Enfermeiro,,1963,64
2009,09,POSTO DE SAUDE,APS,2231A2,Médico,,20,1
2010,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,223105,Médico,,96,7
2010,03,POSTO DE SAUDE,APS,223147,Médico,,27,3
2010,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,223152,Médico,,10,2
2010,05,POSTO DE SAUDE,APS,223138,Médico,,6,1
2010,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,223155,Médico,,70,5
2010,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,223122,Médico,,44,2
2012,06,HOSPITAL ESPECIALIZADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,2120,135
2012,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,44,2
2013,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,31,3
2014,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225115,Médico,Médico angiologista,30,2
2014,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,31,3
2014,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225127,Médico,Médico pneumologista,36,3
2014,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225165,Médico,Médico gastroenterologista,50,6
2014,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,7,1
2015,10,POSTO DE SAUDE,APS,223505,Enfermeiro,Enfermeiro,1439,66
2015,10,CENTRAL DE GESTAO EM SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,100,5
2016,01,HOSPITAL GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,8566,722
2016,01,POSTO DE SAUDE,APS,225124,Médico,Médico pediatra,130,9
2016,10,POSTO DE SAUDE,APS,223505,Enfermeiro,Enfermeiro,1489,69
2016,10,PRONTO ATENDIMENTO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,44,3
2016,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225112,Médico,Médico neurologista,112,11
2017,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225121,Médico,Médico oncologista clínico,6,1
2018,04,HOSPITAL/DIA - ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,66,4
2018,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225120,Médico,Médico cardiologista,585,44
2018,05,CENTRAL DE REGULACAO DO ACESSO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,102,6
2018,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225105,Médico,Médico acupunturista,20,1
2018,08,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,116,7
2018,08,POSTO DE SAUDE,APS,225125,Médico,Médico clínico,954,53
2018,08,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225124,Médico,Médico pediatra,12,1
2018,10,POSTO DE SAUDE,APS,225142,Médico,Médico da estratégia de saúde da família,2782,72
2018,10,PRONTO ATENDIMENTO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,36,3
2018,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225140,Médico,Médico do trabalho,80,5
2018,11,CLINICA/CENTRO DE ESPECIALIDADE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,1166,96
2018,11,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225130,Médico,Médico de família e comunidade,40,1
2019,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225170,Médico,Médico generalista,44,2
2021,06,POSTO DE SAUDE,APS,225285,Médico,Médico urologista,20,1
2008,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223115,Médico,,12334,700
2008,12,POSTO DE SAUDE,APS,223116,Médico,,2480,62
2008,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223131,Médico,,55,4
2009,05,POSTO DE SAUDE,APS,223149,Médico,,229,22
2009,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,223135,Médico,,8,1
2010,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223118,Médico,,264,15
2010,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231F3,Médico,,20,1
2011,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225165,Médico,Médico gastroenterologista,150,11
2011,09,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,36,2
2012,08,POSTO DE SAUDE,APS,225120,Médico,Médico cardiologista,40,3
2012,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,2231F8,Médico,,20,2
2014,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223550,Enfermeiro,Enfermeiro psiquiátrico,60,2
2014,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225120,Médico,Médico cardiologista,605,55
2014,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225285,Médico,Médico urologista,246,18
2016,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225130,Médico,Médico de família e comunidade,2600,65
2017,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225112,Médico,Médico neurologista,164,16
2017,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225285,Médico,Médico urologista,186,17
2017,09,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,223505,Enfermeiro,Enfermeiro,80,2
2018,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2820,163
2018,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,66,7
2018,02,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2018,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225110,Médico,Médico alergista e imunologista,10,1
2018,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225225,Médico,Médico cirurgião geral,201,17
2018,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225136,Médico,Médico reumatologista,5,1
2018,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,225112,Médico,Médico neurologista,114,13
2018,09,HOSPITAL GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,8853,714
2018,09,LABORATORIO DE SAUDE PUBLICA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2020,02,POSTO DE SAUDE,APS,225142,Médico,Médico da estratégia de saúde da família,2636,68
2020,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225185,Médico,Médico hematologista,4,1
2021,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225115,Médico,Médico angiologista,7,2
2021,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225136,Médico,Médico reumatologista,13,3
2021,07,PRONTO SOCORRO GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,35,2
2021,08,CENTRAL DE REGULACAO DO ACESSO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,100,6
2021,08,HOSPITAL/DIA - ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,146,7
2021,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,82,7
2021,11,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,225125,Médico,Médico clínico,60,2
2021,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223560,Enfermeiro,Enfermeiro sanitarista,60,2
2008,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223530,Enfermeiro,Enfermeiro do trabalho,38,2
2008,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223555,Enfermeiro,Enfermeiro puericultor e pediátrico,30,1
2009,08,POSTO DE SAUDE,APS,223147,Médico,,27,3
2011,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,223124,Médico,,288,31
2011,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,223157,Médico,,301,19
2011,05,POSTO DE SAUDE,APS,223138,Médico,,6,1
2011,06,POSTO DE SAUDE,APS,2235C2,Enfermeiro,,146,11
2012,02,PRONTO SOCORRO GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,355,21
2012,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225160,Médico,Médico fisiatra,12,1
2012,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225275,Médico,Médico otorrinolaringologista,94,7
2012,07,POSTO DE SAUDE,APS,225124,Médico,Médico pediatra,213,17
2012,09,POSTO DE SAUDE,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,3444,87
2012,09,HOSPITAL ESPECIALIZADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,2673,162
2012,09,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225124,Médico,Médico pediatra,60,3
2013,04,HOSPITAL ESPECIALIZADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,2774,170
2013,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,10881,364
2013,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,225310,Médico,Médico em endoscopia,4,1
2014,05,CENTRO DE SAUDE/UNIDADE BASICA,APS,225133,Médico,Médico psiquiatra,351,22
2014,05,POSTO DE SAUDE,APS,225112,Médico,Médico neurologista,12,1
2015,09,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2015,09,POSTO DE SAUDE,APS,225140,Médico,Médico do trabalho,20,1
2016,02,CENTRAL DE REGULACAO MEDICA DAS URGENCIAS,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2018,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,14704,475
2018,06,POLICLINICA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,1131,68
2018,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,68,7
2018,06,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,86,5
2019,01,CONSULTORIO ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,185,12
2019,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225275,Médico,Médico otorrinolaringologista,51,4
2019,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225148,Médico,Médico anatomopatologista,2,2
2019,10,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,15952,513
2020,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225320,Médico,Médico em radiologia e diagnóstico por imagem,250,21
2020,01,PRONTO SOCORRO GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,115,6
2020,01,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225270,Médico,Médico ortopedista e traumatologista,15,1
2021,02,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,50,2
2021,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225109,Médico,Médico nefrologista,40,1
2021,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,20,2
2008,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223112,Médico,,46,4
2008,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223545,Enfermeiro,Enfermeiro obstétrico,310,10
2008,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223145,Médico,,4,1
2010,08,POSTO DE SAUDE,APS,223132,Médico,,186,18
2010,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223125,Médico,,231,16
2010,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223155,Médico,,69,5
2011,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,2235C1,Enfermeiro,,50753,1272
2011,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223555,Enfermeiro,Enfermeiro puericultor e pediátrico,30,1
2012,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2873,164
2012,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225140,Médico,Médico do trabalho,176,10
2013,05,HOSPITAL ESPECIALIZADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,2950,179
2013,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,53642,1342
2014,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225285,Médico,Médico urologista,225,17
2014,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,11856,385
2014,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225250,Médico,Médico ginecologista e obstetra,2804,182
2014,08,CENTRAL DE REGULACAO DO ACESSO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,62,4
2014,11,POSTO DE SAUDE,APS,225320,Médico,Médico em radiologia e diagnóstico por imagem,18,1
2017,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,110,10
2017,01,UNIDADE MISTA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,79,5
2017,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225230,Médico,Médico cirurgião pediátrico,20,1
2017,04,PRONTO SOCORRO GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,137,8
2017,04,POSTO DE SAUDE,APS,225130,Médico,Médico de família e comunidade,80,2
2017,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,225136,Médico,Médico reumatologista,5,1
2017,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225125,Médico,Médico clínico,9151,453
2017,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225270,Médico,Médico ortopedista e traumatologista,438,27
2017,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225285,Médico,Médico urologista,212,18
2017,11,CENTRAL DE GESTAO EM SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,60,3
2018,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,225124,Médico,Médico pediatra,2694,166
2018,01,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,40,1
2019,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225135,Médico,Médico dermatologista,284,21
2019,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225250,Médico,Médico ginecologista e obstetra,2307,143
2019,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223560,Enfermeiro,Enfermeiro sanitarista,40,1
2020,04,PRONTO SOCORRO GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,115,6
2020,08,HOSPITAL GERAL,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,8893,689
2021,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,68,6
2021,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225103,Médico,Médico infectologista,82,7
2021,12,CENTRAL DE GESTAO EM SAUDE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,206,11
2021,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,225280,Médico,Médico coloproctologista,4,1
2007,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,4149,160
2007,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,223106,Médico,,561,38
2007,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223139,Médico,,20,1
2007,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223145,Médico,,4,1
2007,12,POSTO DE SAUDE,APS,223116,Médico,,3360,84
2007,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223156,Médico,,140,4
2008,09,CENTRO DE SAUDE/UNIDADE BASICA,APS,223142,Médico,,261,18
2008,09,POSTO DE SAUDE,APS,223117,Médico,,12,1
2009,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223132,Médico,,3959,223
2009,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223105,Médico,,128,7
2009,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223560,Enfermeiro,Enfermeiro sanitarista,790,6
2009,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223147,Médico,,220,13
2009,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223102,Médico,,70,4
2010,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,2235C1,Enfermeiro,,48789,1221
2011,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223155,Médico,,70,5
2011,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223139,Médico,,52,4
2011,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,223152,Médico,,10,2
2014,04,CENTRO DE SAUDE/UNIDADE BASICA,APS,225270,Médico,Médico ortopedista e traumatologista,507,37
2014,10,POSTO DE SAUDE,APS,223505,Enfermeiro,Enfermeiro,1572,57
2015,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,225275,Médico,Médico otorrinolaringologista,48,4
2015,08,POSTO DE SAUDE,APS,225120,Médico,Médico cardiologista,22,3
2015,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225142,Médico,Médico da estratégia de saúde da família,54720,1376
2015,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225135,Médico,Médico dermatologista,190,13
2015,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225165,Médico,Médico gastroenterologista,18,2
2015,11,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,20,1
2016,12,CENTRO DE SAUDE/UNIDADE BASICA,APS,223565,Enfermeiro,Enfermeiro da estratégia de saúde da família,57034,1431
2016,12,UNIDADE DE ATENCAO A SAUDE INDIGENA,APS,223505,Enfermeiro,Enfermeiro,40,2
2017,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,223505,Enfermeiro,Enfermeiro,13001,408
2017,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225140,Médico,Médico do trabalho,80,4
2017,02,UNIDADE MOVEL TERRESTRE,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,40,1
2017,02,CENTRO DE SAUDE/UNIDADE BASICA,APS,225305,Médico,Médico citopatologista,10,1
2017,07,POSTO DE SAUDE,APS,225120,Médico,Médico cardiologista,10,1
2017,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225255,Médico,Médico mastologista,24,4
2017,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,225180,Médico,Médico geriatra,10,1
2018,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225275,Médico,Médico otorrinolaringologista,88,5
2018,03,PRONTO ATENDIMENTO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,24,2
2019,05,CENTRO DE APOIO A SAUDE DA FAMILIA,APS,225270,Médico,Médico ortopedista e traumatologista,15,1
2019,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225130,Médico,Médico de família e comunidade,1500,42
2019,06,CENTRO DE SAUDE/UNIDADE BASICA,APS,225280,Médico,Médico coloproctologista,4,1
2020,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225125,Médico,Médico clínico,16689,682
2020,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225250,Médico,Médico ginecologista e obstetra,2216,137
2021,04,HOSPITAL/DIA - ISOLADO,Atenção Secundária,225250,Médico,Médico ginecologista e obstetra,146,7
2007,08,CENTRO DE SAUDE/UNIDADE BASICA,APS,223124,Médico,,299,19
2008,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223555,Enfermeiro,Enfermeiro puericultor e pediátrico,30,1
2008,01,CENTRO DE SAUDE/UNIDADE BASICA,APS,223131,Médico,,15,2
2009,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,223110,Médico,,576,41
2009,11,POSTO DE SAUDE,APS,223106,Médico,,50,4
2010,01,POSTO DE SAUDE,APS,223505,Enfermeiro,Enfermeiro,585,40
2011,07,POSTO DE SAUDE,APS,2235C2,Enfermeiro,,166,12
2011,07,CENTRO DE SAUDE/UNIDADE BASICA,APS,223530,Enfermeiro,Enfermeiro do trabalho,52,2
2011,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225142,Médico,Médico da estratégia de saúde da família,48827,1224
2011,11,CENTRO DE SAUDE/UNIDADE BASICA,APS,225140,Médico,Médico do trabalho,192,12
2012,03,CENTRO DE SAUDE/UNIDADE BASICA,APS,225265,Médico,Médico oftalmologista,147,12
2013,01,POSTO DE SAUDE,APS,225270,Médico,Médico ortopedista e traumatologista,28,3
